日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,20758722,1886677519,91.0,91.5,90.3,90.8,0.0,9994
109/01/03,37936877,3471335594,91.4,92.2,90.8,91.6,0.8,16491
109/01/06,26352522,2388785688,91.1,91.1,90.1,90.5,-1.1,11872
109/01/07,43978140,3935667984,90.5,91.0,88.3,89.1,-1.4,21340
109/01/08,56101121,4891344755,87.9,88.1,86.5,86.5,-2.6,28087
109/01/09,28513381,2491571248,87.3,87.7,87.0,87.1,0.6,13485
109/01/10,32264863,2852056044,88.0,89.0,87.5,89.0,1.9,14951
109/01/13,23369554,2084580613,89.7,89.7,88.6,89.6,0.6,9793
109/01/14,19568838,1758920258,90.0,90.1,89.6,90.0,0.4,9250
109/01/15,23798041,2141165898,90.0,90.3,89.5,89.9,-0.1,9104
109/01/16,19281565,1734134777,89.8,90.2,89.4,90.0,0.1,6958
109/01/17,78180511,7195625358,91.0,92.4,91.0,92.3,2.3,33753
109/01/20,35277412,3266663404,92.7,93.4,92.1,92.3,0.0,14735
109/01/30,153655274,12913538375,85.5,86.2,83.1,83.1,-9.2,63060
109/01/31,69686948,5823335061,83.0,84.9,82.6,83.2,0.1,28528
109/02/03,66666856,5331667770,79.5,82.3,77.3,82.2,-1.0,27283
109/02/04,49697853,4125328043,82.8,83.9,81.5,82.2,0.0,18430
109/02/05,49302064,4053426295,82.2,82.7,81.6,82.2,0.0,17553
109/02/06,44278109,3674127347,82.5,83.6,82.3,83.6,1.4,16635
109/02/07,26495116,2198259716,83.6,83.6,82.7,82.9,-0.7,12149
109/02/10,42505477,3452575714,79.0,82.7,78.9,82.0,-0.9,18921
109/02/11,28310130,2343130610,82.6,83.4,82.1,82.9,0.9,11338
109/02/12,57339491,4848610083,83.0,85.6,83.0,85.5,2.6,22018
109/02/13,36204520,3092757614,85.8,86.3,84.7,84.7,-0.8,15769
109/02/14,21292704,1806237388,84.7,85.3,84.3,84.9,0.2,9353
109/02/17,16771107,1408020326,84.2,84.2,83.8,83.9,-1.0,10096
109/02/18,22611466,1887907282,84.0,84.3,83.0,83.4,-0.5,10033
109/02/19,25476407,2132686918,83.0,84.6,82.5,83.8,0.4,12306
