日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,18470566,813465904,43.8,44.15,43.8,44.1,0.4,6251
109/01/03,18387114,807459827,44.15,44.25,43.45,43.95,-0.15,6733
109/01/06,13867625,602752323,43.5,43.7,43.3,43.45,-0.5,5566
109/01/07,14185347,616059913,43.45,43.6,43.2,43.6,0.15,4739
109/01/08,13465670,583893343,43.15,43.55,43.15,43.4,-0.2,4685
109/01/09,17899047,777095165,43.4,43.6,43.3,43.45,0.05,4299
109/01/10,12755874,554204406,43.45,43.5,43.35,43.5,0.05,3188
109/01/13,23870603,1051194288,43.75,44.25,43.65,44.25,0.75,6532
109/01/14,20357664,904504264,44.25,44.55,44.25,44.55,0.3,5770
109/01/15,23662867,1053815288,44.55,44.7,44.3,44.55,0.0,7657
109/01/16,14814952,662036531,44.5,44.95,44.45,44.75,0.2,5776
109/01/17,9522761,426564174,44.9,44.9,44.65,44.9,0.15,4164
109/01/20,8870270,398481034,44.95,45.0,44.85,44.95,0.05,3320
109/01/30,64150715,2725362280,42.7,43.05,41.6,41.85,-3.1,19930
109/01/31,26430159,1116222284,41.75,42.5,41.75,42.05,0.2,8709
109/02/03,23001298,942583933,40.5,41.65,40.1,41.55,-0.5,8088
109/02/04,20790788,878703530,41.6,42.7,41.6,42.4,0.85,8133
109/02/05,15228671,644977888,42.5,42.65,41.95,42.35,-0.05,5257
109/02/06,14063043,603883999,42.5,43.1,42.45,43.0,0.65,4029
109/02/07,13537254,574693939,42.2,42.7,42.05,42.5,-0.5,4510
109/02/10,12820414,541670664,42.0,42.6,41.7,42.4,-0.1,4073
109/02/11,15825702,675999276,42.5,42.9,42.5,42.6,0.2,4608
109/02/12,14367529,615124852,42.6,43.0,42.6,42.8,0.2,3855
109/02/13,18326337,790906891,42.8,43.45,42.8,43.15,0.35,6489
109/02/14,9297256,402285311,43.2,43.4,43.15,43.2,0.05,3502
109/02/17,10347058,444890344,42.8,43.1,42.75,43.0,-0.2,3109
109/02/18,9220879,396963797,43.0,43.2,42.9,43.05,0.05,2509
109/02/19,12463648,539911116,43.1,43.5,43.1,43.4,0.35,4144
109/02/20,10840090,470884644,43.55,43.8,43.15,43.15,-0.25,3693
109/02/21,10565795,456575839,43.15,43.35,43.05,43.25,0.1,2771
109/02/24,12606292,541934056,43.0,43.2,42.8,43.0,-0.25,4073
109/02/25,17268484,737292511,42.35,43.0,42.3,42.7,-0.3,7454
109/02/26,20869167,883113162,42.15,42.6,42.1,42.2,-0.5,6656
109/02/27,15386463,650149283,42.2,42.4,42.05,42.25,0.05,5246
109/03/02,19464670,820634945,41.4,42.6,41.4,42.25,0.0,6713
109/03/03,14474150,618431178,42.6,42.9,42.5,42.65,0.4,4446
109/03/04,9537433,408263824,42.6,42.95,42.6,42.85,0.2,3002
109/03/05,10483070,451950451,42.9,43.3,42.85,43.3,0.45,4048
109/03/06,13206384,566064257,43.2,43.2,42.5,42.85,-0.45,4208
109/03/09,21445731,901372833,42.2,42.4,41.7,41.85,-1.0,7179
109/03/10,18373010,763447320,41.2,41.9,41.2,41.6,-0.25,6656
109/03/11,15028516,630516266,42.0,42.25,41.7,41.8,0.2,5633
109/03/12,29637367,1215770160,41.7,41.8,40.4,40.75,-1.05,10800
109/03/13,42284434,1653643838,39.0,40.55,38.3,40.25,-0.5,14369
109/03/16,20548943,811674382,40.25,40.25,38.85,38.85,-1.4,7705
109/03/17,43649794,1649530268,38.0,38.2,37.45,37.6,-1.25,13944
109/03/18,36467777,1343606922,37.3,37.5,36.0,36.0,-1.6,15058
109/03/19,36658794,1251104218,34.9,34.9,33.35,33.6,-2.4,16611
109/03/20,32820319,1184241762,34.15,36.95,34.15,36.95,3.35,11214
109/03/23,30694697,1107450069,35.8,36.95,34.5,36.1,-0.85,8200
109/03/24,23929371,915895081,38.3,38.7,37.8,38.25,2.15,9572
109/03/25,17956597,701750294,39.05,39.5,38.7,38.8,0.55,7400
109/03/26,17364088,676632258,39.5,39.5,38.55,38.6,-0.2,5675
109/03/27,14154796,553157694,39.3,39.45,38.8,38.95,0.35,4980
109/03/30,11479147,445447560,38.25,39.2,38.0,39.15,0.2,4593
109/03/31,17002298,668791722,39.25,39.5,39.0,39.5,0.35,5348
109/04/01,12970346,507742437,39.5,39.55,39.0,39.0,-0.5,4509
109/04/06,12469065,486703606,39.5,39.55,38.5,39.05,0.05,4300
109/04/07,17317268,690581320,39.6,40.1,39.5,39.95,0.9,6715
109/04/08,19695492,805308322,40.0,41.2,40.0,41.0,1.05,8138
109/04/09,14118997,574865574,41.0,41.1,40.5,40.55,-0.45,6059
109/04/10,7289095,297972795,40.6,41.0,40.6,41.0,0.45,2613
109/04/13,5565821,227706823,40.8,41.1,40.7,40.8,-0.2,2443
109/04/14,15494328,641107803,40.8,41.8,40.8,41.65,0.85,6116
109/04/15,19431503,814365648,41.9,42.05,41.8,41.8,0.15,8917
109/04/16,13136721,549857838,41.45,42.1,41.35,41.85,0.05,4510
109/04/17,13674541,576751822,42.2,42.4,41.95,42.0,0.15,5119
109/04/20,10237650,433091189,42.2,42.5,42.1,42.35,0.35,5291
109/04/21,17436480,730722475,42.35,42.45,41.6,41.8,-0.55,7727
109/04/22,12760896,529747313,41.4,41.7,41.25,41.6,-0.2,5725
109/04/23,16668832,700507486,41.6,42.4,41.6,42.15,0.55,9521
109/04/24,9369114,393496549,42.15,42.2,41.7,42.0,-0.15,5481
109/04/27,14249222,599656974,42.25,42.4,42.0,42.0,0.0,5519
109/04/28,9714821,408714019,42.3,42.3,41.85,42.25,0.25,4699
109/04/29,13649106,579815570,42.3,42.55,42.25,42.55,0.3,5259
109/04/30,18924976,816168818,42.55,43.35,42.55,43.2,0.65,6948
109/05/04,18229830,769716744,41.6,42.65,41.6,42.2,-1.0,7154
109/05/05,14616480,625624459,42.3,43.05,42.3,42.85,0.65,6366
109/05/06,10809816,460727235,42.55,42.95,42.3,42.6,-0.25,5114
109/05/07,9145536,391839031,42.8,43.1,42.5,42.7,0.1,3762
109/05/08,11586777,497571291,43.1,43.1,42.75,43.0,0.3,3544
109/05/11,12671272,548148231,43.2,43.45,43.15,43.15,0.15,4745
109/05/12,10886203,466860003,42.75,43.1,42.75,42.95,-0.2,4979
109/05/13,16361936,695975641,42.7,42.9,42.3,42.9,-0.05,7256
109/05/14,15587566,661439971,42.55,42.8,42.2,42.6,-0.3,6702
109/05/15,9148609,387916013,42.65,42.75,42.25,42.3,-0.3,4379
109/05/18,10674074,452028641,42.0,42.7,42.0,42.35,0.05,5151
109/05/19,21443073,922409089,42.9,43.2,42.7,43.0,0.65,8733
109/05/20,11157906,480344408,43.2,43.2,42.9,42.9,-0.1,4058
109/05/21,12472312,536956066,43.0,43.15,42.8,43.0,0.1,6587
109/05/22,12617893,539523175,43.0,43.1,42.6,42.65,-0.35,5235
109/05/25,11390429,483814432,42.65,42.7,42.2,42.65,0.0,5049
109/05/26,14316519,615746367,42.95,43.2,42.8,43.0,0.35,5560
109/05/27,11688598,500802504,42.7,43.1,42.7,42.85,-0.15,7025
109/05/28,16239519,691419332,42.85,42.9,42.35,42.35,-0.5,7015
109/05/29,37201707,1583278087,42.35,42.8,42.25,42.55,0.2,5711
109/06/01,13078634,563016744,42.95,43.15,42.75,43.1,0.55,6028
109/06/02,12568609,543078464,43.15,43.3,43.05,43.3,0.2,6184
109/06/03,18791075,820378010,43.5,43.9,43.4,43.65,0.35,8453
109/06/04,13868624,603196516,44.0,44.0,43.3,43.4,-0.25,6031
109/06/05,8873983,386149271,43.5,43.65,43.35,43.65,0.25,4817
109/06/08,15341602,670784440,43.75,43.95,43.5,43.95,0.3,5785
109/06/09,14104400,617295643,43.65,43.9,43.6,43.9,-0.05,6513
109/06/10,22750386,999014263,43.75,44.15,43.5,44.0,0.1,9742
109/06/11,16466320,719101496,43.9,44.05,43.3,43.3,-0.7,9121
109/06/12,21783848,933217214,42.5,43.0,42.45,42.9,-0.4,8779
109/06/15,17874614,762470767,42.75,42.95,42.5,42.5,-0.4,8950
109/06/16,11897301,510156938,42.75,43.15,42.7,42.85,0.35,8204
109/06/17,14696654,626818544,42.8,42.85,42.55,42.85,0.0,8539
109/06/18,10558799,450935298,42.85,42.9,42.6,42.7,-0.15,6118
109/06/19,25125556,1073041829,42.8,43.2,42.55,42.55,-0.15,9486
109/06/22,12590838,538775823,42.85,43.1,42.65,42.9,0.35,6717
109/06/23,14116429,604267273,43.0,43.0,42.7,42.7,-0.2,7036
109/06/24,14382227,615991311,42.9,43.0,42.7,42.85,0.15,8189
109/06/29,13244414,565549779,42.6,42.85,42.6,42.65,-0.2,5813
109/06/30,12448715,532833070,42.9,42.9,42.75,42.75,0.1,4973
109/07/01,16849718,724826902,42.75,43.2,42.7,43.1,0.35,7420
109/07/02,18208381,792183247,43.2,43.7,43.0,43.6,0.5,6053
109/07/03,20191659,886893826,43.8,44.05,43.8,43.95,0.35,5748
109/07/06,21176594,939084941,44.0,44.5,44.0,44.4,0.45,8005
109/07/07,19194610,850838356,44.4,44.55,44.05,44.5,0.1,6925
109/07/08,23461258,1054913481,44.4,45.15,44.35,45.15,0.65,8787
109/07/09,21763786,986948925,45.4,45.45,45.15,45.3,0.15,7650
109/07/10,17481909,789085576,45.3,45.35,44.95,44.95,-0.35,6227
109/07/13,13284482,599667540,45.0,45.3,44.9,45.2,0.25,4475
109/07/14,12095615,547237928,45.1,45.4,45.05,45.3,0.1,4083
109/07/15,26551742,1209835417,45.4,45.75,45.3,45.6,0.3,6106
