日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,48954990,673209888,13.85,13.85,13.65,13.80,+0.15,6157
109/04/06,75417890,1053322856,13.95,14.10,13.80,14.10,+0.30,7578
109/04/07,112835791,1591981089,14.25,14.30,13.95,14.15,+0.05,8442
109/04/08,70020325,994587911,14.15,14.30,14.10,14.20,+0.05,9495
109/04/09,40473210,576200202,14.30,14.40,14.10,14.20, 0.00,6537
109/04/10,23315732,331496847,14.25,14.30,14.15,14.30,+0.10,3591
109/04/13,94375364,1389318115,14.45,15.10,14.40,14.80,+0.50,15717
109/04/14,70873919,1062777698,15.05,15.15,14.85,15.15,+0.35,11462
109/04/15,76800916,1153667281,15.15,15.20,14.90,15.10,-0.05,18035
109/04/16,55714536,831927500,14.85,15.10,14.80,14.90,-0.20,9618
109/04/17,102841345,1562964125,15.20,15.45,15.00,15.05,+0.15,16568
109/04/20,46983290,708535630,15.10,15.20,14.95,15.15,+0.10,7932
109/04/21,74235734,1116229862,15.10,15.35,14.80,14.80,-0.35,12580
109/04/22,51801119,779263200,14.80,15.20,14.75,15.20,+0.40,9379
109/04/23,157791012,2480411932,15.45,16.00,15.40,15.80,+0.60,24322
109/04/24,104062670,1660996497,15.90,16.10,15.85,15.90,+0.10,19782
109/04/27,121440284,1954424767,16.15,16.30,15.90,16.15,+0.25,17083
109/04/28,219150807,3312193487,15.50,15.60,14.75,15.00,-1.15,41197
109/04/29,96798319,1485883726,15.20,15.50,15.20,15.30,+0.30,16286
109/04/30,64768656,1003539346,15.45,15.60,15.35,15.55,+0.25,11380
