日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,77288571,32339719000,420.50,424.00,415.00,416.00,-9.50,43360
109/08/04,41697445,17600499460,421.50,425.50,418.50,425.50,+9.50,22250
109/08/05,47460834,20356413204,430.50,433.50,426.00,429.00,+3.50,24715
109/08/06,43443627,18877761758,437.50,438.00,431.00,435.00,+6.00,22414
109/08/07,37611388,16218241255,433.50,434.00,428.00,433.00,-2.00,19739
109/08/10,36067500,15674843876,427.50,437.50,427.50,435.50,+2.50,21342
109/08/11,34545313,14918017903,432.00,435.00,429.00,429.00,-6.50,20297
109/08/12,53980474,22721731886,422.00,423.50,419.00,419.00,-10.00,32761
109/08/13,45669335,19514322038,428.00,429.00,424.50,429.00,+10.00,21499
109/08/14,24259947,10332447763,424.00,428.00,423.00,427.00,-2.00,12642
109/08/17,34607731,14930831216,427.00,435.00,425.50,435.00,+8.00,20823
109/08/18,45504160,19824413320,440.00,440.50,432.00,433.00,-2.00,21119
109/08/19,31486800,13574970200,436.00,436.50,427.50,427.50,-5.50,18279
109/08/20,75155235,31353886930,427.00,427.50,401.00,415.00,-12.50,45670
