日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,33282120,11224165450,332.50,339.00,332.50,339.00,+8.00,17160
109/01/03,42023268,14295651580,344.00,345.00,335.50,339.50,+0.50,20545
109/01/06,45677057,15210531318,333.00,334.50,332.00,332.00,-7.50,22944
109/01/07,51746181,17053282011,332.50,333.00,326.50,329.50,-2.50,22362
109/01/08,37913748,12484410088,325.00,333.00,325.00,329.50, 0.00,18228
109/01/09,32397504,10890847940,335.00,337.50,333.50,337.50,+8.00,16793
109/01/10,27880115,9432320316,340.50,341.00,336.00,339.50,+2.00,13296
109/01/13,30663332,10455852739,342.00,342.00,339.00,341.50,+2.00,13457
109/01/14,30368993,10488360978,345.50,346.00,344.50,346.00,+4.50,16339
109/01/15,54575274,18590754206,345.00,345.00,337.50,340.00,-6.00,20392
109/01/16,58217420,19431133895,330.00,336.50,330.00,334.50,-5.50,24721
109/01/17,53908097,17977119406,334.00,335.50,332.00,333.00,-1.50,23954
109/01/20,35551203,11865436839,334.00,335.50,333.00,333.00, 0.00,15095
109/01/30,126820049,40734449874,326.00,326.00,316.50,316.50,-16.50,55603
109/01/31,62912055,20205365710,323.00,323.50,319.00,320.00,+3.50,22639
